tconst	imdb_id	primaryTitle	startYear	averageRating	numVotes
tt1386932	1386932	Ip Man 2	2010	7.5	110825
tt0462504	462504	Rescue Dawn	2006	7.3	110694
tt0086567	86567	WarGames	1983	7.1	110443
tt0095647	95647	Mississippi Burning	1988	7.8	110426
tt0080120	80120	The Warriors	1979	7.5	110393
tt0401383	401383	The Diving Bell and the Butterfly	2007	8.0	110350
tt17009710	17009710	Anatomy of a Fall	2023	7.7	110322
tt0108394	108394	Three Colors: Blue	1993	7.8	110269
tt5813916	5813916	The Mountain II	2016	8.2	110261
tt0044706	44706	High Noon	1952	8.0	109984
tt0393109	393109	Brick	2005	7.1	109974
tt1379182	1379182	Dogtooth	2009	7.2	109950
tt0861739	861739	Elite Squad	2007	8.0	109949
tt0111495	111495	Three Colors: Red	1994	8.1	109798
tt0052311	52311	Touch of Evil	1958	8.0	109616
tt8613070	8613070	Portrait of a Lady on Fire	2019	8.1	108994
tt0088930	88930	Clue	1985	7.2	108970
tt0056193	56193	Lolita	1962	7.5	108591
tt2170593	2170593	St. Vincent	2014	7.2	108397
tt23849204	23849204	12th Fail	2023	9.0	108395
tt1714915	1714915	Only Lovers Left Alive	2013	7.2	107971
tt0066206	66206	Patton	1970	7.9	107800
tt1675192	1675192	Take Shelter	2011	7.3	107766
tt0098554	98554	Uncle Buck	1989	7.1	107509
tt0441909	441909	Volver	2006	7.6	107330
tt0038787	38787	Notorious	1946	7.9	107088
tt1614989	1614989	Headhunters	2011	7.5	106854
tt0412019	412019	Broken Flowers	2005	7.1	106679
tt0057546	57546	The Sword in the Stone	1963	7.1	106264
tt1602620	1602620	Amour	2012	7.9	105494
tt1839492	1839492	Ruby Sparks	2012	7.2	105333
tt0013442	13442	Nosferatu	1922	7.9	105155
tt0076786	76786	Suspiria	1977	7.3	105065
tt0127536	127536	Elizabeth	1998	7.4	104966
tt0105665	105665	Twin Peaks: Fire Walk with Me	1992	7.3	104881
tt0086979	86979	Blood Simple	1984	7.5	104876
tt8267604	8267604	Capernaum	2018	8.4	104698
tt0318462	318462	The Motorcycle Diaries	2004	7.7	104692
tt0124315	124315	The Cider House Rules	1999	7.4	104659
tt0090329	90329	Witness	1985	7.4	104408
tt0313542	313542	Runaway Jury	2003	7.1	104389
tt0126886	126886	Election	1999	7.3	104313
tt1568921	1568921	The Secret World of Arrietty	2010	7.6	103950
tt0032455	32455	Fantasia	1940	7.7	103778
tt2431286	2431286	Philomena	2013	7.6	103712
tt0404390	404390	Running Scared	2006	7.3	103552
tt1954470	1954470	Gangs of Wasseypur	2012	8.2	103530
tt0171804	171804	Boys Don't Cry	1999	7.5	103166
tt0103873	103873	Dead Alive	1992	7.5	103090
tt0112817	112817	Dead Man	1995	7.5	102941
tt4364194	4364194	The Peanut Butter Falcon	2019	7.6	102710
tt0086541	86541	Videodrome	1983	7.2	102697
tt0185125	185125	All About My Mother	1999	7.8	102693
tt15327088	15327088	Kantara	2022	8.2	102657
tt0453562	453562	42	2013	7.5	102424
tt8108198	8108198	Andhadhun	2018	8.2	102379
tt0054047	54047	The Magnificent Seven	1960	7.7	102351
tt0174856	174856	The Hurricane	1999	7.6	102306
tt1235166	1235166	A Prophet	2009	7.8	102085
tt0108037	108037	The Sandlot	1993	7.8	102079
tt0104797	104797	Malcolm X	1992	7.7	101854
tt0082406	82406	The Fox and the Hound	1981	7.2	101675
tt0104652	104652	Porco Rosso	1992	7.7	101673
tt0058385	58385	My Fair Lady	1964	7.7	101645
tt0345950	345950	The SpongeBob SquarePants Movie	2004	7.1	101621
tt0112818	112818	Dead Man Walking	1995	7.5	101606
tt0154506	154506	Following	1998	7.5	101476
tt9071322	9071322	Dark Waters	2019	7.6	101260
tt0433383	433383	Good Night, and Good Luck.	2005	7.4	101192
tt3544112	3544112	Sing Street	2016	7.9	100754
tt0100935	100935	Wild at Heart	1990	7.2	100730
tt0117318	117318	The People vs. Larry Flynt	1996	7.3	100575
tt5323662	5323662	A Silent Voice: The Movie	2016	8.1	100485
tt3322364	3322364	Concussion	2015	7.1	100479
tt0115685	115685	The Birdcage	1996	7.2	100242
tt1083452	1083452	Eddie the Eagle	2015	7.3	100006
tt0808417	808417	Persepolis	2007	8.0	100001
tt0032551	32551	The Grapes of Wrath	1940	8.1	99754
tt0490204	490204	Reign Over Me	2007	7.4	99526
tt0119229	119229	Grosse Pointe Blank	1997	7.3	99480
tt1412386	1412386	The Best Exotic Marigold Hotel	2011	7.2	99335
tt0101761	101761	The Doors	1991	7.2	98876
tt1226837	1226837	Beautiful Boy	2018	7.4	98744
tt1683526	1683526	Detachment	2011	7.7	98724
tt0117666	117666	Sling Blade	1996	8.0	98675
tt1216487	1216487	The Girl Who Played with Fire	2009	7.1	98415
tt0095489	95489	The Land Before Time	1988	7.4	98407
tt0367110	367110	Swades	2004	8.2	98373
tt2013293	2013293	The Wind Rises	2013	7.8	98314
tt7838252	7838252	K.G.F: Chapter 1	2018	8.2	98246
tt1078588	1078588	My Sister's Keeper	2009	7.3	98174
tt0383028	383028	Synecdoche, New York	2008	7.5	98040
tt0069293	69293	Solaris	1972	8.0	98018
tt0017925	17925	The General	1926	8.1	97940
tt0069704	69704	American Graffiti	1973	7.4	97899
tt4633690	4633690	Shot Caller	2017	7.3	97801
tt0048545	48545	Rebel Without a Cause	1955	7.6	97746
tt0132477	132477	October Sky	1999	7.8	97721
tt3863552	3863552	Bajrangi Bhaijaan	2015	8.1	97493
tt3513548	3513548	Richard Jewell	2019	7.5	97361
tt0049406	49406	The Killing	1956	7.9	97256
tt0817177	817177	Flipped	2010	7.7	97255
tt0166896	166896	The Straight Story	1999	8.0	97242
tt2358891	2358891	The Great Beauty	2013	7.7	97217
tt0048424	48424	The Night of the Hunter	1955	8.0	97093
tt0363589	363589	Elephant	2003	7.1	97075
tt4495098	4495098	Gran Turismo	2023	7.1	97071
tt0088939	88939	The Color Purple	1985	7.7	97070
tt0114694	114694	Tommy Boy	1995	7.1	97010
tt0165798	165798	Ghost Dog: The Way of the Samurai	1999	7.5	96783
tt1204342	1204342	The Muppets	2011	7.1	96753
tt10370710	10370710	The Worst Person in the World	2021	7.7	96722
tt0091251	91251	Come and See	1985	8.4	96618
tt10633456	10633456	Minari	2020	7.4	96545
tt0851578	851578	Paprika	2006	7.7	96427
tt1440292	1440292	Submarine	2010	7.3	96389
tt0250258	250258	The Experiment	2001	7.7	96045
tt0049730	49730	The Searchers	1956	7.8	96022
tt0446755	446755	The Painted Veil	2006	7.4	95859
tt0098258	98258	Say Anything	1989	7.3	95698
tt0092563	92563	Angel Heart	1987	7.2	95606
tt1540133	1540133	The Guard	2011	7.3	95456
tt5478478	5478478	Hostiles	2017	7.2	95437
tt1020072	1020072	Selma	2014	7.5	95388
tt0109424	109424	Chungking Express	1994	8.0	95376
tt0116365	116365	The Frighteners	1996	7.1	95355
tt3581652	3581652	West Side Story	2021	7.1	95230
tt1322269	1322269	August: Osage County	2013	7.2	95213
tt0120679	120679	Frida	2002	7.3	95173
tt0107822	107822	The Piano	1993	7.5	94957
tt1532503	1532503	Beginners	2010	7.2	94748
tt0156887	156887	Perfect Blue	1997	8.0	94574
tt1263670	1263670	Crazy Heart	2009	7.2	94519
tt1164999	1164999	Biutiful	2010	7.4	94515
tt0095631	95631	Midnight Run	1988	7.5	94053
tt2347569	2347569	Frances Ha	2012	7.4	94042
tt4430212	4430212	Drishyam	2015	8.2	93993
tt0285742	285742	Monster's Ball	2001	7.1	93961
tt0280707	280707	Gosford Park	2001	7.2	93873
tt3416532	3416532	A Monster Calls	2016	7.4	93686
tt0154420	154420	The Celebration	1998	8.0	93666
tt4468740	4468740	Paddington 2	2017	7.8	93600
tt14444726	14444726	Tár	2022	7.4	93245
tt1229822	1229822	Jane Eyre	2011	7.3	92903
tt0476735	476735	My Father and My Son	2005	8.2	92449
tt19770238	19770238	Aftersun	2022	7.6	92430
tt0070917	70917	The Wicker Man	1973	7.5	91933
tt2205697	2205697	Stuck in Love.	2012	7.2	91884
tt12789558	12789558	Belfast	2021	7.2	91858
tt0468489	468489	Half Nelson	2006	7.1	91752
tt0137363	137363	Arlington Road	1999	7.2	91742
tt2370248	2370248	Short Term 12	2013	7.9	91705
tt2057392	2057392	Eye in the Sky	2015	7.3	91334
tt0092007	92007	Star Trek IV: The Voyage Home	1986	7.3	91325
tt1289406	1289406	Harry Brown	2009	7.2	91278
tt9784798	9784798	Judas and the Black Messiah	2021	7.4	91263
tt0264616	264616	Frailty	2001	7.2	91112
tt0024216	24216	King Kong	1933	7.9	90757
tt0101889	101889	The Fisher King	1991	7.5	90727
tt0460740	460740	Cashback	2006	7.1	90689
tt0450188	450188	La Vie En Rose	2007	7.6	90644
tt0038355	38355	The Big Sleep	1946	7.9	90395
tt0367089	367089	The Squid and the Whale	2005	7.3	90272
tt0065214	65214	The Wild Bunch	1969	7.9	90202
tt0101700	101700	Delicatessen	1991	7.5	89921
tt0181536	181536	Finding Forrester	2000	7.3	89483
tt11464826	11464826	The Social Dilemma	2020	7.6	89276
tt3850214	3850214	Dope	2015	7.2	89241
tt0235198	235198	Audition	1999	7.1	89000
tt0286112	286112	Shaolin Soccer	2001	7.3	88957
tt5247022	5247022	Paterson	2016	7.3	88723
tt0112579	112579	The Bridges of Madison County	1995	7.6	88697
tt11555492	11555492	Farha	2021	8.1	88695
tt3224458	3224458	A Beautiful Day in the Neighborhood	2019	7.2	88458
tt0120885	120885	Wag the Dog	1997	7.1	88369
tt0374887	374887	Munna Bhai M.B.B.S.	2003	8.1	88171
tt0077928	77928	Midnight Express	1978	7.5	88091
tt0117802	117802	Swingers	1996	7.2	87995
tt1191111	1191111	Enter the Void	2009	7.2	87870
tt0053472	53472	Breathless	1960	7.7	87750
tt2980648	2980648	The Hundred-Foot Journey	2014	7.3	87484
tt6513120	6513120	Fighting with My Family	2019	7.1	87372
tt0044741	44741	Ikiru	1952	8.3	87249
tt9389998	9389998	Pushpa: The Rise - Part 1	2021	7.6	87230
tt1365050	1365050	Beasts of No Nation	2015	7.7	86679
tt0054997	54997	The Hustler	1961	8.0	86678
tt0374546	374546	Spring, Summer, Fall, Winter... and Spring	2003	8.0	86672
tt2082197	2082197	Barfi!	2012	8.1	86634
tt0107808	107808	A Perfect World	1993	7.5	86627
tt1555149	1555149	Elite Squad 2: The Enemy Within	2010	8.0	86608
tt6467266	6467266	Sing 2	2021	7.3	86454
tt8075192	8075192	Shoplifters	2018	7.9	86152
tt0089755	89755	Out of Africa	1985	7.1	86133
tt0091419	91419	Little Shop of Horrors	1986	7.1	86075
tt0451094	451094	Lady Vengeance	2005	7.5	85895
tt2334649	2334649	Fruitvale Station	2013	7.5	85798
tt5093026	5093026	Papillon	2017	7.2	85797
tt1562872	1562872	Zindagi Na Milegi Dobara	2011	8.2	85644
tt0043456	43456	The Day the Earth Stood Still	1951	7.7	85625
tt0056923	56923	Charade	1963	7.8	85349
tt0463998	463998	Freedom Writers	2007	7.6	85248
tt0084503	84503	Pink Floyd: The Wall	1982	8.0	85242
tt0369702	369702	The Sea Inside	2004	8.0	85168
tt0055031	55031	Judgment at Nuremberg	1961	8.3	85162
tt0497116	497116	An Inconvenient Truth	2006	7.4	85153
tt1341167	1341167	Four Lions	2010	7.3	85133
tt0166813	166813	Spirit: Stallion of the Cimarron	2002	7.2	85075
tt0387898	387898	Caché	2005	7.3	85042
tt2125435	2125435	Beasts of the Southern Wild	2012	7.2	85021
tt0110074	110074	The Hudsucker Proxy	1994	7.2	84946
tt0871510	871510	Chak De! India	2007	8.1	84835
tt3203606	3203606	Trumbo	2015	7.4	84698
tt4575576	4575576	Christopher Robin	2018	7.2	84619
tt0465551	465551	Notes on a Scandal	2006	7.4	84417
tt2179116	2179116	The Kings of Summer	2013	7.1	84289
tt0107943	107943	The Remains of the Day	1993	7.8	84209
tt0043265	43265	The African Queen	1951	7.7	84154
tt0119167	119167	Funny Games	1997	7.5	83790
tt1117385	1117385	Felon	2008	7.4	83460
tt0061811	61811	In the Heat of the Night	1967	7.9	83413
tt0101921	101921	Fried Green Tomatoes	1991	7.7	83221
tt10579952	10579952	Master	2021	7.4	83198
tt12758060	12758060	Tetris	2023	7.4	83189
tt3312830	3312830	Youth	2015	7.3	82883
tt0119978	119978	The Rainmaker	1997	7.2	82698
tt0118607	118607	Amistad	1997	7.3	82600
tt0419887	419887	The Kite Runner	2007	7.6	82492
tt3661210	3661210	The Dig	2021	7.1	82363
tt4540710	4540710	Miss Sloane	2016	7.5	82343
tt7014006	7014006	Eighth Grade	2018	7.4	82294
tt1280558	1280558	A Wednesday	2008	8.1	82203
tt6472976	6472976	Five Feet Apart	2019	7.2	82174
tt0056217	56217	The Man Who Shot Liberty Valance	1962	8.1	82115
tt0059113	59113	Doctor Zhivago	1965	7.9	81932
tt10554232	10554232	Dara of Jasenovac	2020	8.1	81835
tt0067185	67185	Harold and Maude	1971	7.9	81720
tt0120631	120631	Ever After: A Cinderella Story	1998	7.1	81567
tt5215952	5215952	The Wailing	2016	7.4	81534
tt0088680	88680	After Hours	1985	7.6	80833
tt0102975	102975	Star Trek VI: The Undiscovered Country	1991	7.2	80760
tt0091474	91474	Manhunter	1986	7.2	80732
tt0421206	421206	Gridiron Gang	2006	7.1	80589
tt0118849	118849	Children of Heaven	1997	8.2	80500
tt0389557	389557	Black Book	2006	7.7	80386
tt0061184	61184	Who's Afraid of Virginia Woolf?	1966	8.0	79776
tt0075029	75029	The Outlaw Josey Wales	1976	7.8	79673
tt0056218	56218	The Manchurian Candidate	1962	7.9	79657
tt0097937	97937	My Left Foot	1989	7.8	79618
tt2452386	2452386	The Fundamentals of Caring	2016	7.3	79577
tt0048728	48728	To Catch a Thief	1955	7.4	79563
tt0021884	21884	Frankenstein	1931	7.8	79529
tt0111507	111507	Three Colors: White	1994	7.6	79429
tt0113409	113409	In the Mouth of Madness	1994	7.1	79106
tt0061578	61578	The Dirty Dozen	1967	7.7	78948
tt1753383	1753383	A Dog's Purpose	2017	7.2	78901
tt1645089	1645089	Inside Job	2010	8.2	78846
tt0087803	87803	1984	1984	7.1	78778
tt2359024	2359024	Blue Ruin	2013	7.1	78732
tt0446059	446059	Fearless	2006	7.6	78595
tt0089175	89175	Fright Night	1985	7.1	78397
tt0114558	114558	Strange Days	1995	7.2	78288
tt0069762	69762	Badlands	1973	7.7	78192
tt1433811	1433811	Disconnect	2012	7.5	78088
tt0368909	368909	Ong-Bak: The Thai Warrior	2003	7.1	78071
tt0053779	53779	La Dolce Vita	1960	8.0	78049
tt0316356	316356	Open Range	2003	7.4	77929
tt0095031	95031	Dirty Rotten Scoundrels	1988	7.4	77858
tt2262227	2262227	The Book of Life	2014	7.2	77844
tt5613484	5613484	Mid90s	2018	7.4	77627
tt1149362	1149362	The White Ribbon	2009	7.8	77521
tt0078841	78841	Being There	1979	7.9	77506
tt0049833	49833	The Ten Commandments	1956	7.9	77417
tt0178868	178868	Ringu	1998	7.2	77294
tt3829920	3829920	Only the Brave	2017	7.6	77116
tt0085407	85407	The Dead Zone	1983	7.2	77115
tt7775622	7775622	Free Solo	2018	8.1	77070
tt0112870	112870	Dilwale Dulhania Le Jayenge	1995	8.0	77061
tt4995790	4995790	The Square	2017	7.1	77034
tt1178663	1178663	Whatever Works	2009	7.1	76819
tt0386032	386032	Sicko	2007	8.0	76796
tt0066026	66026	M*A*S*H	1970	7.4	76790
tt0093191	93191	Wings of Desire	1987	7.9	76742
tt0329575	329575	Seabiscuit	2003	7.3	76679
tt0091167	91167	Hannah and Her Sisters	1986	7.8	76652
tt9686708	9686708	The King of Staten Island	2020	7.1	76576
tt0100263	100263	La Femme Nikita	1990	7.3	76286
tt0097815	97815	Major League	1989	7.2	76153
tt0370986	370986	Mysterious Skin	2004	7.6	76140
tt7282468	7282468	Burning	2018	7.5	76033
tt0120324	120324	A Simple Plan	1998	7.5	75988
tt0344510	344510	A Very Long Engagement	2004	7.6	75881
tt0062765	62765	Bullitt	1968	7.4	75678
tt0292490	292490	Dil Chahta Hai	2001	8.1	75666
tt1424432	1424432	Senna	2010	8.5	75631
tt4916630	4916630	Just Mercy	2019	7.6	75541
tt5657856	5657856	Brawl in Cell Block 99	2017	7.1	75387
tt0347304	347304	Kal Ho Naa Ho	2003	7.9	75322
tt8912936	8912936	DC League of Super-Pets	2022	7.1	75308
tt2401878	2401878	Anomalisa	2015	7.2	75226
tt0478134	478134	In the Valley of Elah	2007	7.2	75033
tt0094947	94947	Dangerous Liaisons	1988	7.6	75019
tt0139239	139239	Go	1999	7.2	75018
tt0310775	310775	Sympathy for Mr. Vengeance	2002	7.5	74956
tt0036613	36613	Arsenic and Old Lace	1944	7.9	74882
tt1527788	1527788	The Man from Nowhere	2010	7.7	74704
tt0401711	401711	Paris, I Love You	2006	7.2	74500
tt1343097	1343097	The Girl Who Kicked the Hornet's Nest	2009	7.3	74453
tt0147612	147612	Happiness	1998	7.7	74285
tt0088993	88993	Day of the Dead	1985	7.1	74212
tt9179430	9179430	Vikram	2022	8.3	74071
tt0414852	414852	District B13	2004	7.1	73779
tt0032904	32904	The Philadelphia Story	1940	7.9	73713
tt0986233	986233	Hunger	2008	7.5	73482
tt0340377	340377	The Station Agent	2003	7.6	73254
tt8368512	8368512	The Courier	2020	7.2	73222
tt0110932	110932	Quiz Show	1994	7.5	73220
tt0125659	125659	Open Your Eyes	1997	7.7	73145
tt1186830	1186830	Agora	2009	7.1	72970
tt0088286	88286	Top Secret!	1984	7.2	72826
tt14992922	14992922	The Tinder Swindler	2022	7.1	72812
tt2125608	2125608	Searching for Sugar Man	2012	8.2	72777
tt1190539	1190539	The Chaser	2008	7.8	72566
tt0315983	315983	House of Sand and Fog	2003	7.5	72496
tt11032374	11032374	Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train	2020	8.2	72427
tt0364517	364517	Love Me If You Dare	2003	7.5	72404
tt7160372	7160372	The Zone of Interest	2023	7.5	72369
tt0242519	242519	Hera Pheri	2000	8.2	72350
tt0113824	113824	Whisper of the Heart	1995	7.8	72310
tt1937149	1937149	The Body	2012	7.6	72303
tt2545118	2545118	Blackfish	2013	8.1	72228
tt2356180	2356180	Bhaag Milkha Bhaag	2013	8.2	72225
tt0116231	116231	The Bandit	1996	8.1	72148
tt8291224	8291224	Uri: The Surgical Strike	2019	8.2	72019
tt1912398	1912398	God Bless America	2011	7.1	71919
tt0112682	112682	The City of Lost Children	1995	7.5	71564
tt0254686	254686	The Piano Teacher	2001	7.5	71536
tt0115751	115751	Breaking the Waves	1996	7.8	71467
tt1216496	1216496	Mother	2009	7.7	71444
tt0083791	83791	The Dark Crystal	1982	7.1	71332
tt0089885	89885	Re-Animator	1985	7.2	71324
tt4901306	4901306	Perfect Strangers	2016	7.7	71222
tt0052561	52561	Anatomy of a Murder	1959	8.0	71175
tt3716530	3716530	Elle	2016	7.1	71055
tt8637428	8637428	The Farewell	2019	7.5	70939
tt0256009	256009	The Devil's Backbone	2001	7.4	70915
tt0354899	354899	The Science of Sleep	2006	7.2	70843
tt0808506	808506	The Girl Who Leapt Through Time	2006	7.7	70719
tt1242422	1242422	Cell 211	2009	7.6	70708
tt0104940	104940	The Muppet Christmas Carol	1992	7.8	70560
tt0036868	36868	The Best Years of Our Lives	1946	8.1	70382
tt5461944	5461944	Hotel Mumbai	2018	7.6	70382
tt0036342	36342	Shadow of a Doubt	1943	7.8	70375
tt2053425	2053425	Rust and Bone	2012	7.4	70221
tt0047437	47437	Sabrina	1954	7.6	70174
tt0074860	74860	Marathon Man	1976	7.4	70075
tt0010323	10323	The Cabinet of Dr. Caligari	1920	8.0	69871
tt23561236	23561236	American Fiction	2023	7.6	69715
tt0077745	77745	Invasion of the Body Snatchers	1978	7.4	69630
tt0049470	49470	The Man Who Knew Too Much	1956	7.4	69403
tt0046911	46911	Diabolique	1955	8.1	69264
tt0120731	120731	The Legend of 1900	1998	8.0	69017
tt0071877	71877	Murder on the Orient Express	1974	7.2	68963
tt0203119	203119	Sexy Beast	2000	7.3	68925
tt0108002	108002	Rudy	1993	7.5	68914
tt1587707	1587707	Exit Through the Gift Shop	2010	7.9	68726
tt0089907	89907	The Return of the Living Dead	1985	7.3	68715
tt0480669	480669	Timecrimes	2007	7.1	68654
tt1436045	1436045	13 Assassins	2010	7.5	68501
tt0421082	421082	Control	2007	7.6	68466
tt0046438	46438	Tokyo Story	1953	8.1	68321
tt0397313	397313	Eight Below	2006	7.3	68291
tt4080728	4080728	A Man Called Ove	2015	7.7	68278
tt3322420	3322420	Queen	2013	8.1	68265
tt0056058	56058	Harakiri	1962	8.6	68251
tt14114802	14114802	The Outfit	2022	7.2	68166
tt0093565	93565	Moonstruck	1987	7.2	68157
tt0365376	365376	A Tale of Two Sisters	2003	7.1	68132
tt20850406	20850406	Sita Ramam	2022	8.5	67936
tt4169250	4169250	M.S. Dhoni: The Untold Story	2016	8.0	67932
tt0053221	53221	Rio Bravo	1959	8.0	67915
tt0106226	106226	The Age of Innocence	1993	7.2	67606
tt0020629	20629	All Quiet on the Western Front	1930	8.1	67566
tt0060176	60176	Blow-Up	1966	7.4	67505
tt0083922	83922	Fanny and Alexander	1982	8.1	67405
tt0110005	110005	Heavenly Creatures	1994	7.3	67316
tt12262116	12262116	Thirteen Lives	2022	7.8	67224
tt0372824	372824	The Chorus	2004	7.8	67015
tt1430607	1430607	Arthur Christmas	2011	7.1	67012
tt0082348	82348	Excalibur	1981	7.3	67012
tt2121382	2121382	Force Majeure	2014	7.2	66870
tt0243017	243017	Waking Life	2001	7.7	66833
tt0218839	218839	Best in Show	2000	7.4	66816
tt0384116	384116	G.O.R.A.	2004	8.0	66788
tt0390022	390022	Friday Night Lights	2004	7.2	66751
tt1166100	1166100	Ghajini	2008	7.3	66689
tt0185014	185014	Wonder Boys	2000	7.2	66538
tt0070355	70355	Magnum Force	1973	7.2	66483
tt0047528	47528	La strada	1954	8.0	66483
tt1754656	1754656	The Little Prince	2015	7.7	66399
tt0046268	46268	The Wages of Fear	1953	8.2	66372
tt0962736	962736	The Young Victoria	2009	7.2	66287
tt0111149	111149	Shallow Grave	1994	7.3	66106
tt0029947	29947	Bringing Up Baby	1938	7.8	65953
tt0102536	102536	Night on Earth	1991	7.7	65860
tt1821480	1821480	Kahaani	2012	8.1	65808
tt0082158	82158	Chariots of Fire	1981	7.1	65728
tt0105151	105151	The Player	1992	7.5	65634
tt0091530	91530	The Mission	1986	7.4	65548
tt0058946	58946	The Battle of Algiers	1966	8.1	65491
tt6571548	6571548	The White Tiger	2021	7.1	65396
tt14039582	14039582	Drive My Car	2021	7.5	65352
tt0105265	105265	A River Runs Through It	1992	7.2	65316
tt0086425	86425	Terms of Endearment	1983	7.4	65315
tt0086197	86197	The Right Stuff	1983	7.8	65256
tt2283748	2283748	OMG: Oh My God!	2012	8.1	65249
tt3892172	3892172	Leave No Trace	2018	7.1	65140
tt1232776	1232776	Fish Tank	2009	7.3	64971
tt8526872	8526872	Dolemite Is My Name	2019	7.2	64874
tt5168192	5168192	I, Daniel Blake	2016	7.8	64667
tt5186714	5186714	The Salesman	2016	7.7	64593
tt0089767	89767	Pale Rider	1985	7.3	64547
tt0067800	67800	Straw Dogs	1971	7.4	64402
tt0068699	68699	High Plains Drifter	1973	7.4	64360
tt0107554	107554	Menace II Society	1993	7.5	64324
tt0106246	106246	Alive	1993	7.1	64309
tt6742252	6742252	The Guilty	2018	7.5	64264
tt2234003	2234003	Calvary	2014	7.4	64255
tt13664684	13664684	Karthikeya 2	2022	7.9	64246
tt0347618	347618	The Cat Returns	2002	7.1	64192
tt0079367	79367	The Jerk	1979	7.1	64056
tt6908274	6908274	Mirage	2018	7.4	64012
tt0169858	169858	Neon Genesis Evangelion: The End of Evangelion	1997	8.1	63924
tt0780511	780511	Everybody's Fine	2009	7.1	63866
tt0983213	983213	5 Centimeters per Second	2007	7.5	63557
tt12888462	12888462	My Octopus Teacher	2020	8.1	63525
tt3262342	3262342	Loving Vincent	2017	7.8	63483
tt0110367	110367	Little Women	1994	7.3	63450
tt0275491	275491	Bad Education	2004	7.4	63344
tt11655202	11655202	Riders of Justice	2020	7.5	63278
tt1032846	1032846	4 Months, 3 Weeks and 2 Days	2007	7.9	63219
tt6398184	6398184	Downton Abbey	2019	7.4	63165
tt9052870	9052870	Chhichhore	2019	8.3	63150
tt2404425	2404425	Woman in Gold	2015	7.3	63078
tt4226388	4226388	Victoria	2015	7.6	63041
tt0032599	32599	His Girl Friday	1940	7.8	63025
tt8291806	8291806	Pain and Glory	2019	7.5	62984
tt1865505	1865505	Song of the Sea	2014	8.0	62974
tt8589698	8589698	Teenage Mutant Ninja Turtles: Mutant Mayhem	2023	7.2	62911
tt0095497	95497	The Last Temptation of Christ	1988	7.5	62900
tt0082085	82085	Blow Out	1981	7.4	62896
tt0098384	98384	Steel Magnolias	1989	7.3	62876
tt0065207	65207	Where Eagles Dare	1968	7.6	62788
tt0427309	427309	The Great Debaters	2007	7.5	62772
tt0023969	23969	Duck Soup	1933	7.7	62680
tt0077405	77405	Days of Heaven	1978	7.7	62599
tt0146309	146309	Thirteen Days	2000	7.3	62587
tt6053438	6053438	First Reformed	2017	7.1	62451
tt0105435	105435	Sneakers	1992	7.1	62423
tt3042408	3042408	Who Am I	2014	7.4	62376
tt0084434	84434	An Officer and a Gentleman	1982	7.1	62357
tt0073802	73802	Three Days of the Condor	1975	7.4	62334
tt0069995	69995	Don't Look Now	1973	7.1	62168
tt0068182	68182	Aguirre, the Wrath of God	1972	7.8	62100
tt0103939	103939	Chaplin	1992	7.5	62090
tt0787524	787524	The Man Who Knew Infinity	2015	7.2	61969
tt0106387	106387	Benny & Joon	1993	7.1	61966
tt6543652	6543652	Cold War	2018	7.5	61818
tt10083340	10083340	Gangubai Kathiawadi	2022	7.8	61715
tt0056687	56687	What Ever Happened to Baby Jane?	1962	8.0	61703
tt0427312	427312	Grizzly Man	2005	7.8	61696
tt3612616	3612616	Mommy	2014	8.0	61681
tt0212712	212712	2046	2004	7.4	61681
tt14107554	14107554	Dasvi	2022	7.4	61634
tt0327137	327137	Secondhand Lions	2003	7.5	61549
tt4761112	4761112	The Mauritanian	2021	7.5	61503
tt1226774	1226774	In the Loop	2009	7.4	61493
tt3169706	3169706	Pride	2014	7.8	61490
tt0026029	26029	The 39 Steps	1935	7.6	61399
tt0075784	75784	A Bridge Too Far	1977	7.4	61388
tt0015648	15648	Battleship Potemkin	1925	7.9	61327
tt0114787	114787	Underground	1995	8.0	61166
tt6452574	6452574	Sanju	2018	7.6	61114
tt2350496	2350496	The Lunchbox	2013	7.8	60716
tt0097123	97123	Crimes and Misdemeanors	1989	7.8	60714
tt2718492	2718492	Ida	2013	7.4	60625
tt3848892	3848892	Baby	2015	7.9	60620
tt0115736	115736	Bound	1996	7.3	60577
tt0019254	19254	The Passion of Joan of Arc	1928	8.1	60489
tt1313092	1313092	Animal Kingdom	2010	7.2	60410
tt1185616	1185616	Waltz with Bashir	2008	8.0	60326
tt0815241	815241	Religulous	2008	7.6	60214
tt0118789	118789	Buffalo '66	1998	7.4	60040
tt2614684	2614684	'71	2014	7.2	60035
tt2547584	2547584	The Light Between Oceans	2016	7.2	60017
tt0104036	104036	The Crying Game	1992	7.2	59963
tt0119349	119349	The Ice Storm	1997	7.3	59896
tt0428803	428803	March of the Penguins	2005	7.5	59893
tt0404030	404030	Everything Is Illuminated	2005	7.4	59882
tt0063462	63462	The Producers	1967	7.5	59675
tt0080801	80801	The Gods Must Be Crazy	1980	7.3	59351
tt0098724	98724	Sex, Lies, and Videotape	1989	7.2	59317
tt0068327	68327	Cabaret	1972	7.8	59241
tt2377938	2377938	Special 26	2013	8.0	59162
tt0056197	56197	The Longest Day	1962	7.7	58987
tt0087553	87553	The Killing Fields	1984	7.8	58982
